Token_ID,Symbol,Series,Price_Band,Company_Name,ISIN,High_Price_Rs
10508,MOHEALTH,EQ,20,MOTILALAMC - MOHEALTH,INF247L01BB1,43.44
20830,MOIL,EQ,20,MOIL LIMITED,INE490G01020,376.8
757031,MOINFRA,EQ,20,MOTILALAMC - MOINFRA,INF247L01FL1,60.78
3586,MOKSH,EQ,20,MOKSH ORNAMENTS LIMITED,INE514Y01020,15.25
5394,MOL,EQ,20,MEGHMANI ORGANICS LIMITED,INE0CT101020,87.65
17625,MOLDTECH,EQ,20,MOLD-TEK TECHNOLOGIES LTD,INE835B01035,141.0
6713,MOLDTKPAC,EQ,20,MOLD-TEK PACKAGING LTD,INE893J01029,670.0
8654,MOLOWVOL,EQ,20,MOTILALAMC - MOLOWVOL,INF247L01BL0,37.23
21423,MOM100,EQ,20,MOTILAL OS MIDCAP100 ETF,INF247L01023,62.07
10585,MOM30IETF,EQ,20,ICICIPRAMC - ICICIMOM30,INF109KC17C7,31.11
19289,MOM50,EQ,20,MOTILAL OSWAL M50 ETF,INF247L01536,256.85
10693,MOMENTUM,EQ,20,BIRLASLAMC - MOMENTUM,INF209KB14K7,31.08
25606,MOMENTUM50,EQ,20,MOTILALAMC - MOMENTUM50,INF247L01DK8,52.79
757099,MOMGF,EQ,20,MOTILALAMC - MOMGF,INF247L01FK3,140.62
8182,MOMOMENTUM,EQ,20,MOTILALAMC - MOMOMENTUM,INF247L01BK2,62.32
22739,MON100,EQ,20,MOTILAL OS NASDAQ100 ETF,INF247L01AP3,179.18
756900,MON50EQUAL,EQ,20,MOTILALAMC - MON50EQUAL,INF247L01FC0,30.95
7679,MONARCH,EQ,20,MONARCH NETWORTH CAP LTD,INE903D01011,313.2
757167,MONEXT50,EQ,20,MOTILALAMC - MONEXT50,INF247L01FD8,66.35
19237,MONIFTY500,EQ,20,MOTILALAMC - MONIFTY500,INF247L01BU1,23.2
7422,MONQ50,EQ,20,MOTILALAMC - MONQ50,INF247L01AU3,75.19
5938,MONTECARLO,EQ,20,MONTE CARLO FASHIONS LTD.,INE950M01013,609.05
10822,MOQUALITY,EQ,20,MOTILALAMC - MOQUALITY,INF247L01BH8,192.25
23184,MOREALTY,EQ,20,MOTILALAMC - MOREALTY,INF247L01CI4,97.3
2259,MOREPENLAB,EQ,20,MOREPEN LAB. LTD,INE083A01026,65.86
29459,MOSCHIP,EQ,20,MOSCHIP TECHNOLOGIES LTD,INE935B01025,196.0
23181,MOSMALL250,EQ,20,MOTILALAMC - MOSMALL250,INF247L01CH6,17.1
14947,MOTILALOFS,EQ,20,MOTILAL OSWAL FIN LTD,INE338I01027,831.0
20788,MOTISONS,EQ,20,MOTISONS JEWELLERS LTD,INE0FRK01020,17.25
2268,MOTOGENFIN,EQ,20,MOTOR & GENERAL FINANCE L,INE861B01023,28.34
10825,MOVALUE,EQ,20,MOTILALAMC - MOVALUE,INF247L01BE5,102.86
10578,MPSLTD,EQ,20,MPS LIMITED,INE943D01017,2720.0
2277,MRF,EQ,20,MRF LTD,INE883A01011,141400.0
2283,MRPL,EQ,20,MRPL,INE103A01014,145.16
29758,MSCIINDIA,EQ,20,KOTAKMAMC - MSCIINDIA,INF174KA1VD2,29.7
9356,MSTCLTD,EQ,20,MSTC LIMITED,INE255X01014,559.7
8596,MSUMI,EQ,20,MOTHERSON SUMI WRNG IND L,INE0FS801015,58.42
2709,MTARTECH,EQ,20,MTAR TECHNOLOGIES LIMITED,INE864I01014,1664.0
2294,MTNL,EQ,20,MAHANAGAR TELEPHONE NIGAM,INE153A01019,51.9
19783,MUFIN,EQ,20,MUFIN GREEN FINANCE LTD,INE08KJ01020,79.64
20878,MUFTI,EQ,20,CREDO BRANDS MARKETING L,INE220Q01020,189.0
11325,MUKANDLTD,EQ,20,MUKAND LTD.,INE304A01026,119.8
22980,MUKKA,EQ,20,MUKKA PROTEINS LIMITED,INE0CG401037,31.39
8687,MUKTAARTS,EQ,20,MUKTA ARTS LIMITED,INE374B01019,79.76
25080,MULTICAP,EQ,20,MIRAEAMC - MULTICAP,INF769K01LX9,16.07
13511,MUNJALAU,EQ,20,MUNJAL AUTO IND. LTD.,INE672B01032,83.3
2307,MUNJALSHOW,EQ,20,MUNJAL SHOWA LTD,INE577A01027,145.0
2313,MURUDCERA,EQ,20,MURUDESHWAR CERAMICS LTD,INE692B01014,41.9
10415,MUTHOOTCAP,EQ,20,MUTHOOT CAP SERV LTD,INE296G01013,291.5
20831,MUTHOOTMF,EQ,20,MUTHOOT MICROFIN LIMITED,INE046W01019,128.98
19015,MVGJL,EQ,20,MANOJ VAIBHAV GEM N JEW L,INE0KNT01012,241.45
14702,NAGREEKEXP,EQ,20,NAGREEKA EXPORTS LTD.,INE123B01028,32.0
15360,NAHARCAP,EQ,20,NAHAR CAP & FIN.,INE049I01012,299.0
13106,NAHARINDUS,EQ,20,NAHAR INDS ENT LTD,INE289A01011,140.9
14440,NAHARSPING,EQ,20,NAHAR SPINNING MILLS LTD.,INE290A01027,297.7
357,NAM-INDIA,EQ,20,NIPPON L I A M LTD,INE298J01013,747.0
29583,NATCAPSUQ,EQ,20,NATURAL CAPSULES LIMITED,INE936B01015,233.98
3918,NATCOPHARM,EQ,20,NATCO PHARMA LTD.,INE987B01026,885.0
11065,NATHBIOGEN,EQ,20,NATH BIO-GENES (I) LTD,INE448G01010,198.0
4014,NAVA,EQ,20,NAVA LIMITED,INE725A01030,499.0
14672,NAVINFLUOR,EQ,20,NAVIN FLUORINE INT. LTD,INE048G01026,4450.0
10557,NAVKARCORP,EQ,20,NAVKAR CORPORATION LTD.,INE278M01019,114.49
2385,NAVNETEDUL,EQ,20,NAVNEET EDUCATION LTD,INE060A01024,145.83
2987,NAZARA,EQ,20,NAZARA TECHNOLOGIES LTD,INE418L01021,1315.1
14490,NCLIND,EQ,20,NCL INDUSTRIES LIMITED,INE732C01016,216.8
18371,NDGL,EQ,20,NAGA DHUNSERI GROUP LTD,INE756C01015,4380.0
31258,NDL,EQ,20,NANDAN DENIM LIMITED,INE875G01048,4.42
22255,NDRAUTO,EQ,20,NDR AUTO COMPONENTS LTD,INE07OG01012,997.5
11427,NDTV,EQ,20,NDTV LTD,INE155G01029,172.7
13522,NECCLTD,EQ,20,NORTH EAST CARRY CORP LTD,INE553C01016,24.39
2388,NELCO,EQ,20,NELCO LTD,INE045B01015,910.45
9917,NEOGEN,EQ,20,NEOGEN CHEMICALS LIMITED,INE136S01016,1687.4
15409,NESCO,EQ,20,NESCO LTD.,INE317F01035,937.7
7838,NETF,EQ,20,TATAAML - NETF,INF277K015R5,268.51
17433,NETWEB,EQ,20,NETWEB TECH INDIA LTD,INE0NT901020,2003.4
14111,NETWORK18,EQ,20,NETWORK18 MEDIA & INV LTD,INE870H01013,57.45
2406,NEULANDLAB,EQ,20,NEULAND LAB LTD.,INE794A01010,11831.0
1164,NEWGEN,EQ,20,NEWGEN SOFTWARE TECH LTD,INE619B01017,1242.3
29464,NEXT30ADD,EQ,20,DSPAMC - NEXT30ADD,INF740KA1VE5,37.66
17181,NEXT50,EQ,20,MIRAEAMC - MANXT50,INF769K01FN2,685.12
4529,NEXT50IETF,EQ,20,ICICIPRAMC - ICICINXT50,INF109KC1NS5,71.95
13925,NFL,EQ,20,NATIONAL FERT. LTD,INE870D01012,99.81
5401,NGIL,EQ,20,NAKODA GROUP OF IND. LTD,INE236Y01012,30.19
11840,NH,EQ,20,NARAYANA HRUDAYALAYA LTD.,INE410P01011,1759.5
399,NIACL,EQ,20,THE NEW INDIA ASSU CO LTD,INE470Y01017,188.5
29733,NIBL,EQ,20,NRB INDUS. BEARINGS LTD.,INE047O01014,30.98
29577,NIF100BEES,EQ,20,NIP IND ETF NIFTY 100,INF204K014N5,266.65
30392,NIF100IETF,EQ,20,ICICI PRUD NIFTY 100 ETF,INF109KC16V9,28.04
22524,NIF10GETF,EQ,20,UTIAMC - NIF10GETF,INF789F1AZF3,26.1
22521,NIF5GETF,EQ,20,UTIAMC - NIF5GETF,INF789F1AZE6,62.93
22488,NIFITETF,EQ,20,UTIAMC - NIFITETF,INF789F1AZD8,381.81
18347,NIFMID150,EQ,20,UTIAMC - NIFMID150,INF789F1AYX9,213.58
18102,NIFTY1,EQ,20,KOTAK NIFTY ETF,INF174K014P6,272.49
29944,NIFTY100EW,EQ,20,KOTAKMAMC - NIFTY100EW,INF174KA1UW4,32.36
7451,NIFTY50ADD,EQ,20,DSPAMC - DSPN50ETF,INF740KA1CL0,258.47
10576,NIFTYBEES,EQ,20,NIP IND ETF NIFTY BEES,INF204KB14I2,278.38
21959,NIFTYBETF,EQ,20,BFAM - NIFTYBETF,INF0QA701722,251.69
6353,NIFTYETF,EQ,20,MIRAEAMC - MAN50ETF,INF769K01EG9,266.99
29553,NIFTYIETF,EQ,20,ICICI PRUD NIFTY ETF,INF109K012R6,277.19
10690,NIFTYQLITY,EQ,20,BIRLASLAMC - NIFTYQLITY,INF209KB15K4,21.4
11522,NIITLTD,EQ,20,NIIT LIMITED,INE161A01038,137.94
17747,NIITMTS,EQ,20,NIIT LEARNING SYSTEMS LTD,INE342G01023,334.65
9253,NILAINFRA,EQ,20,NILA INFRASTRUCTURES LTD,INE937C01029,11.48
2421,NILKAMAL,EQ,20,NILKAMAL LIMITED,INE310A01015,1769.2
14194,NINSYS,EQ,20,NINTEC SYSTEMS LIMITED,INE395U01014,484.15
6782,NIPPOBATRY,EQ,20,INDO-NATIONAL LIMITED,INE567A01028,515.4
255,NIRAJ,EQ,20,NIRAJ CEMENT STRUC LTD,INE368I01016,59.63
13175,NITINSPIN,EQ,20,NITIN SPINNERS LIMITED,INE229H01012,415.0
27097,NIVABUPA,EQ,20,NIVA BUPA HEALTH INS CO L,INE995S01015,85.41
8585,NLCINDIA,EQ,20,NLC INDIA LIMITED,INE589A01014,242.8
2442,NOCIL,EQ,20,NOCIL LIMITED,INE163A01018,185.7
25426,NORTHARC,EQ,20,NORTHERN ARC CAPITAL LTD,INE850M01015,220.1
22477,NOVAAGRI,EQ,20,NOVA AGRITECH LIMITED,INE02H701025,48.35
12978,NPBET,EQ,20,TATAAML - NPBET,INF277K010X4,285.1
756324,NPST,EQ,20,NETWORK PEOPLE SRV TECH L,INE0FFK01017,2225.0
20314,NRAIL,EQ,20,N R AGARWAL INDS LTD,INE740D01017,269.9
7553,NRBBEARING,EQ,20,NRB BEARING LIMITED,INE349A01021,270.0
13675,NRL,EQ,20,NUPUR RECYCLERS LIMITED,INE0JM501013,94.0
11239,NSIL,EQ,20,NALWA SONS INVESTMENT LTD,INE023A01030,7012.0
14180,NSLNISP,EQ,20,NMDC STEEL LIMITED,INE0NNS01018,38.7
27176,NTPCGREEN,EQ,20,NTPC GREEN ENERGY LIMITED,INE0ONG01011,112.05
10791,NUCLEUS,EQ,20,NUCLEUS SOFTWARE EXPORTS,INE096B01018,1298.6
18721,NUVAMA,EQ,20,NUVAMA WEALTH MANAGE LTD,INE531F01015,7349.0
5426,NUVOCO,EQ,20,NUVOCO VISTAS CORP LTD,INE118D01016,357.3
11457,NV20,EQ,20,KOTAKMAMC - KTKNV20ETF,INF174K01Z71,149.99
9847,NV20BEES,EQ,20,NIP IND ETF ETF NV20,INF204KB18I3,149.69
17475,NV20IETF,EQ,20,ICICI PRUDENTIAL NV20 ETF,INF109KC11V0,14.78
10768,OAL,EQ,20,ORIENTAL AROMATICS LTD,INE959C01023,369.85
8797,OBCL,EQ,20,ORISSA BENGAL CARRIER LTD,INE426Z01016,56.39
12231,OCCL,EQ,20,ORIENTAL CARBN & CHEM LTD,INE321D01016,211.0
25918,OCCLLTD,EQ,20,OCCL LIMITED,INE0PK601023,96.87
24533,OILIETF,EQ,20,ICICIPRAMC - OILIETF,INF109KC18W3,11.5
24777,OLAELEC,EQ,20,OLA ELECTRIC MOBILITY LTD,INE0LXG01040,54.4
10637,OLECTRA,EQ,20,OLECTRA GREENTECH LIMITED,INE260D01016,1261.0
10922,OMAXAUTO,EQ,20,OMAX AUTOS LTD,INE090B01011,90.1
14853,OMAXE,EQ,20,OMAXE LIMITED,INE800H01010,101.65
24231,OMINFRAL,EQ,20,OM INFRA LIMITED,INE239D01028,129.88
29224,ONESOURCE,EQ,20,ONESOURCE SPECL PHARMA L,INE013P01021,1949.9
15278,ONMOBILE,EQ,20,ONMOBILE GLOBAL LTD.,INE809I01019,58.02
2481,ONWARDTEC,EQ,20,ONWARD TECHNOLOGIES LTD,INE229A01017,319.0
10159,ORICONENT,EQ,20,ORICON ENTERPRISES LTD,INE730A01022,42.29
14346,ORIENTALTL,EQ,20,ORIENTAL TRIMEX LTD,INE998H01012,14.09
14278,ORIENTBELL,EQ,20,ORIENT BELL LIMITED,INE607D01018,255.35
30089,ORIENTCEM,EQ,20,ORIENT CEMENT LTD.,INE876N01018,350.7
13111,ORIENTCER,EQ,20,ORIENT CERATECH LIMITED,INE569C01020,37.6
2972,ORIENTELEC,EQ,20,ORIENT ELECTRIC LIMITED,INE142Z01019,229.8
2493,ORIENTHOT,EQ,20,ORIENT HOTELS LTD,INE750A01020,161.5
2496,ORIENTPPR,EQ,20,ORIENT PAPER AND INDS LTD,INE592A01026,30.74
19931,ORISSAMINE,EQ,20,ORISSA MIN DEV CO LTD,INE725E01024,5146.0
2514,OSWALAGRO,EQ,20,OSWAL AGRO MILLS LTD,INE142A01012,93.77
471,OSWALGREEN,EQ,20,OSWAL GREENTECH LIMITED,INE143A01010,44.89
25468,PAISALO,EQ,20,PAISALO DIGITAL LIMITED,INE420C01059,32.3
17197,PAKKA,EQ,20,PAKKA LIMITED,INE551D01018,179.35
21383,PALASHSECU,EQ,20,PALASH SECURITIES LTD,INE471W01019,124.35
25392,PANAMAPET,EQ,20,PANAMA PETROCHEM LTD,INE305C01029,366.5
13951,PARACABLES,EQ,20,PARAMOUNT COMM LTD,INE074B01023,56.67
9741,PARADEEP,EQ,20,PARADEEP PHOSPHATES LTD,INE088F01024,179.4
17130,PARAGMILK,EQ,20,PARAG MILK FOODS LTD.,INE883N01014,211.94
22649,PARKHOTELS,EQ,20,PARKHOTELS,INE988S01028,152.38
11699,PATELENG,EQ,20,PATEL ENGINEERING LTD.,INE244B01030,42.4
15219,PATINTLOG,EQ,20,PATEL INT. LOG. LTD,INE529D01014,16.15
16192,PAVNAIND,EQ,20,PAVNA INDUSTRIES LIMITED,INE07S101020,399.9
2649,PCBL,EQ,20,PCBL CHEMICAL LIMITED,INE602A01031,399.8
29124,PCJEWELLER,EQ,20,PC JEWELLER LTD,INE785M01021,12.66
5264,PDSL,EQ,20,PDS LIMITED,INE111Q01021,438.45
2610,PEARLPOLY,EQ,20,PEARL POLYMERS LTD,INE844A01013,30.7
20621,PENIND,EQ,20,PENNAR INDUSTRIES LTD,INE932A01024,244.99
2643,PFIZER,EQ,20,PFIZER LTD,INE182A01018,5680.0
13496,PFOCUS,EQ,20,PRIME FOCUS LIMITED,INE367G01038,122.59
22602,PFS,EQ,20,PTC INDIA FIN SERV LTD,INE560K01014,38.12
25358,PGEL,EQ,20,PG ELECTROPLAST LTD,INE457L01029,793.9
2535,PGHH,EQ,20,P&G HYGIENE & HEALTH CARE,INE179A01014,13729.0
940,PGHL,EQ,20,PROCTER & GAMBLE HEALTH L,INE199A01012,5820.0
4973,PHARMABEES,EQ,20,NIPPONAMC - NETFPHARMA,INF204KC1089,22.15
11445,PILANIINVS,EQ,20,PILANI INV & IND COR LTD,INE417C01014,4755.0
30835,PILITA,EQ,20,PIL ITALICA LIFESTYLE LTD,INE600A01035,19.65
14134,PITTIENG,EQ,20,PITTI ENGINEERING LIMITED,INE450D01021,1000.0
9087,PIXTRANS,EQ,20,PIX TRANSMISSIONS LIMITED,INE751B01018,1608.1
10321,PKTEA,EQ,20,THE P K TEA PROD CO LTD,INE431F01018,778.25
13920,PLASTIBLEN,EQ,20,PLASTIBLENDS INDIA LTD,INE083C01022,217.49
22930,PLATIND,EQ,20,PLATINUM INDUSTRIES LTD,INE0PT501018,259.4
19458,PLAZACABLE,EQ,20,PLAZA WIRES LIMITED,INE0INJ01017,65.34
8736,PNBGILTS,EQ,20,PNB GILTS LIMITED,INE859A01011,102.45
9385,PNCINFRA,EQ,20,PNC INFRATECH LTD.,INE195J01029,291.95
19036,PODDARMENT,EQ,20,PODDAR PIGMENTS LIMITED,INE371C01013,304.85
25718,POLYMED,EQ,20,POLY MEDICURE LIMITED,INE205C01021,2271.4
2687,POLYPLEX,EQ,20,POLYPLEX CORPORATION LTD,INE633B01018,1356.0
10661,PONNIERODE,EQ,20,PONNIE SUGARS (ERODE) LTD,INE838E01017,337.5
18457,POWERINDIA,EQ,20,HITACHI ENERGY INDIA LTD,INE07Y701011,19524.0
10473,POWERMECH,EQ,20,POWER MECH PROJECTS LTD.,INE211R01019,3160.0
15209,PPAP,EQ,20,PPAP AUTOMOTIVE LIMITED,INE095I01015,249.47
10297,PPL,EQ,20,PRAKASH PIPES LIMITED,INE050001010,408.95
13941,PRAENG,EQ,20,PRAJAY ENG. SYN. LTD.,INE505C01016,20.3
2705,PRAJIND,EQ,20,PRAJ INDUSTRIES LTD,INE074A01025,490.6
2708,PRAKASH,EQ,20,PRAKASH INDUSTRIES LTD,INE603A01013,166.08
19599,PRAKASHSTL,EQ,20,PRAKASH STEELAGE LTD,INE696K01024,6.54
12603,PRECAM,EQ,20,PRECISION CAMSHAFTS LTD.,INE484I01029,210.0
2711,PRECOT,EQ,20,PRECOT LIMITED,INE283A01014,567.0
2717,PRECWIRE,EQ,20,PRECISION WIRES INDIA LTD,INE372C01037,191.97
25049,PREMIERENE,EQ,20,PREMIER ENERGIES LIMITED,INE0BS701011,1085.0
3908,PREMIERPOL,EQ,20,PREMIER POLYFILM LTD,INE309M01020,55.0
19631,PRICOLLTD,EQ,20,PRICOL LIMITED,INE726V01018,458.5
11864,PRIMESECU,EQ,20,PRIME SECURITIES LIMITED,INE032B01021,259.89
756925,PRIMO,EQ,20,PRIMO CHEMICALS LIMITED,INE607A01022,26.95
16045,PRINCEPIPE,EQ,20,PRINCE PIPES FITTINGS LTD,INE689W01016,337.45
8304,PRITI,EQ,20,PRITI INTERNATIONAL LTD,INE974Z01015,97.03
5292,PRITIKAUTO,EQ,20,PRITIKA AUTO INDUS LTD,INE583R01029,18.8
8825,PRIVISCL,EQ,20,PRIVI SPECIALITY CHE LTD,INE959A01019,2342.0
2739,PRSMJOHNSN,EQ,20,PRISM JOHNSON LIMITED,INE010A01011,146.47
9553,PRUDENT,EQ,20,PRUDENT CORP ADV SER LTD,INE00F201020,3030.0
20877,PSPPROJECT,EQ,20,PSP PROJECTS LIMITED,INE488V01015,641.0
15061,PSUBANK,EQ,20,KOTAK PSU BANK,INF373I01023,717.44
17616,PSUBANKADD,EQ,20,DSPAMC - DSPPSBKETF,INF740KA1SY9,72.04
15032,PSUBNKBEES,EQ,20,NIP IND ETF PSU BANK BEES,INF204KB16I7,80.0
14584,PSUBNKIETF,EQ,20,ICICIPRAMC - PSUBANKICI,INF109KC10S8,72.37
11355,PTC,EQ,20,PTC INDIA LIMITED,INE877F01012,177.14
14101,PTL,EQ,20,PTL ENTERPRISES LTD,INE034D01049,41.1
4344,PUNJABCHEM,EQ,20,PUNJAB CHEM & CROP PROT L,INE277B01014,1210.9
4010,PVP,EQ,20,PVP VENTURES LIMITED,INE362A01016,25.0
13147,PVRINOX,EQ,20,PVR INOX LIMITED,INE191H01014,1044.9
23142,PVSL,EQ,20,POPULAR VEHICLES N SER L,INE772T01024,129.5
11386,PVTBANIETF,EQ,20,ICICIPRAMC - ICICIBANKP,INF109KC18U7,27.95
17576,PVTBANKADD,EQ,20,DSPAMC - DSPPVBKETF,INF740KA1TA7,27.9
18250,PYRAMID,EQ,20,PYRAMID TECHNOPLAST LTD,INE0MIS01010,177.4
15330,QGOLDHALF,EQ,20,QUANTUM GOLD FUND,INF082J01408,80.64
16819,QNIFTY,EQ,20,QUANTUM NIFTY 50 ETF,INF082J01028,2688.0
29711,QPOWER,EQ,20,QUALITY POWER ELEC EQUP L,INE0SII01026,488.8
29087,QUADFUTURE,EQ,20,QUADRANT FUTURE TEK LTD,INE0LRY01011,454.0
17808,QUAL30IETF,EQ,20,ICICIPRAMC - ICICIQTY30,INF109KC18V5,21.18
17704,QUESS,EQ,20,QUESS CORP LIMITED,INE615P01015,319.8
13116,QUICKHEAL,EQ,20,QUICK HEAL TECH LTD,INE306L01010,327.8
15391,RACE,EQ,20,RACE ECO CHAIN LIMITED,INE084Q01012,267.1
27171,RACLGEAR,EQ,20,RACL GEARTECH LIMITED,INE704B01017,1009.95
10343,RADHIKAJWE,EQ,20,RADHIKA JEWELTECH LIMITED,INE583V01021,86.0
13580,RADIANTCMS,EQ,20,RADIANT CASH MGMT SER LTD,INE855R01021,67.41
10990,RADICO,EQ,20,RADICO KHAITAN LTD,INE944F01028,2579.0
19877,RADIOCITY,EQ,20,MUSIC BROADCAST LIMITED,INE919I01024,111.1
2431,RAILTEL,EQ,20,RAILTEL CORP OF IND LTD,INE0DD101019,405.0
15337,RAIN,EQ,20,RAIN INDUSTRIES LIMITED,INE855B01025,144.34
9408,RAINBOW,EQ,20,RAINBOW CHILDRENS MED LTD,INE961O01016,1417.0
7401,RAJESHEXPO,EQ,20,RAJESH EXPORTS LTD,INE343B01030,205.57
2809,RAJSREESUG,EQ,20,RAJSHREE SUGAR & CHEMICAL,INE562B01019,49.85
2816,RALLIS,EQ,20,RALLIS INDIA LTD,INE613A01020,321.7
10300,RAMASTEEL,EQ,20,RAMA STEEL TUBES LIMITED,INE230R01035,12.07
2043,RAMCOCEM,EQ,20,THE RAMCO CEMENTS LIMITED,INE331A01037,994.8
4587,RAMCOIND,EQ,20,RAMCO INDUSTRIES LIMITED,INE614A01028,263.45
7851,RAMCOSYS,EQ,20,RAMCO SYSTEMS LTD.,INE246B01019,454.4
20134,RAMKY,EQ,20,RAMKY INFRA LTD,INE874I01013,495.25
10485,RAMRAT,EQ,20,RAM RATNA WIRES LIMITED,INE207E01023,670.8
2837,RANASUG,EQ,20,RANA SUGARS LTD.,INE625B01014,16.9
2844,RANEHOLDIN,EQ,20,RANE HOLDINGS LIMITED,INE384A01010,1577.9
7177,RATEGAIN,EQ,20,RATEGAIN TRAVEL TECHN LTD,INE0CLI01024,458.2
13451,RATNAMANI,EQ,20,RATNAMANI MET & TUB LTD.,INE703B01027,2827.2
18423,RATNAVEER,EQ,20,RATNAVEER PRECISION ENG L,INE05CZ01011,169.45
2859,RAYMOND,EQ,20,RAYMOND LTD,INE301A01014,633.9
25073,RAYMONDLSL,EQ,20,RAYMOND LIFESTYLE LIMITED,INE02ID01020,1046.0
1494,RBA,EQ,20,RESTAURANT BRAND ASIA LTD,INE07T201019,82.24
2866,RCF,EQ,20,RASHTRIYA CHEMICALS & FER,INE027A01015,151.5
14255,REDINGTON,EQ,20,REDINGTON LIMITED,INE891D01026,270.1
17859,REDTAPE,EQ,20,REDTAPE LIMITED,INE0LXT01019,137.0
17764,REFEX,EQ,20,REFEX INDUSTRIES LIMITED,INE056I01025,495.0
24225,RELAXO,EQ,20,RELAXO FOOT LTD.,INE131B01039,446.0
9652,RELCHEMQ,EQ,20,RELIANCE CHEMOTEX IND LTD,INE750D01016,209.56
24378,RELIABLE,EQ,20,RELIABLE DATA SERVICE LTD,INE375Y01018,79.0
15068,RELIGARE,EQ,20,RELIGARE ENTER. LTD.,INE621H01010,232.57
553,RELINFRA,EQ,20,RELIANCE INFRASTRUCTU LTD,INE036A01016,359.0
3965,REMSONSIND,EQ,20,REMSONS INDUSTRIES LTD,INE474C01023,144.51
12026,RENUKA,EQ,20,SHREE RENUKA SUGARS LTD,INE087H01022,33.6
29598,REPCOHOME,EQ,20,REPCO HOME FINANCE LTD,INE612J01015,406.35
1480,REPL,EQ,20,RUDRABHISHEK ENTERP LTD,INE364Z01019,197.38
13126,REPRO,EQ,20,REPRO INDIA LIMITED,INE461B01014,571.7
20323,RESPONIND,EQ,20,RESPONSIVE INDUSTRIES LTD,INE688D01026,207.75
15129,RGL,EQ,20,RENAISSANCE GLOBAL LTD,INE722H01024,129.8
31163,RHIM,EQ,20,RHI MAGNESITA INDIA LTD,INE743M01012,463.35
2909,RICOAUTO,EQ,20,RICO AUTO INDUSTRIES LTD,INE209B01025,78.33
2912,RIIL,EQ,20,RELIANCE INDUSTRIAL INFRA,INE046A01015,988.0
18417,RISHABH,EQ,20,RISHABH INSTRUMENTS LTD,INE0N2P01017,309.65
8944,RITCO,EQ,20,RITCO LOGISTICS LIMITED,INE01EG01016,300.0
3761,RITES,EQ,20,RITES LIMITED,INE320J01015,282.55
20950,RKDL,EQ,20,RAVI KUMAR DIST. LTD.,INE722J01012,30.17
11411,RKFORGE,EQ,20,RAMKRISHNA FORGINGS LTD,INE399G01023,617.9
23043,RKSWAMY,EQ,20,R K SWAMY LIMITED,INE0NQ801033,191.13
11975,RML,EQ,20,RANE (MADRAS) LIMITED,INE050H01012,920.0
13182,ROHLTD,EQ,20,ROYAL ORCHID HOTELS LTD,INE283H01019,367.0
5279,ROLEXRINGS,EQ,20,ROLEX RINGS LIMITED,INE645S01016,1629.1
359,ROML,EQ,20,RAJ OIL MILLS LIMITED,INE294G01026,48.03
19410,ROSSARI,EQ,20,ROSSARI BIOTECH LIMITED,INE02A801020,683.4
9049,ROTO,EQ,20,ROTO PUMPS LIMITED,INE535D01037,270.95
128,ROUTE,EQ,20,ROUTE MOBILE LIMITED,INE450U01017,972.0
24735,RPEL,EQ,20,RAGHAV PRODUCTIVITY ENH L,INE912T01018,724.0
16725,RPGLIFE,EQ,20,RPG LIFE SCIENCES LTD,INE105J01010,2213.9
15259,RPOWER,EQ,20,RELIANCE POWER LTD.,INE614G01033,62.8
6913,RPPL,EQ,20,RAJSHREE POLYPACK LTD,INE760W01023,28.5
8119,RPSGVENT,EQ,20,RPSG VENTURES LIMITED,INE425Y01011,967.0
22670,RPTECH,EQ,20,RASHI PERIPHERALS LIMITED,INE0J1F01024,314.85
18566,RRKABEL,EQ,20,R R KABEL LIMITED,INE777K01022,1443.7
2794,RSWM,EQ,20,RSWM LIMITED,INE611A01016,179.85
13414,RSYSTEMS,EQ,20,R SYS INTERNATIONAL LTD,INE411H01032,381.45
27297,RTNINDIA,EQ,20,RATTANINDIA ENT LIMITED,INE834M01019,48.12
17520,RTNPOWER,EQ,20,RATTANINDIA POWER LIMITED,INE399K01017,11.62
24730,RUBFILA,EQ,20,RUBFILA INTERNATIONAL LTD,INE642C01025,81.0
2939,RUBYMILLS,EQ,20,THE RUBY MILLS LTD,INE301D01026,209.3
4566,RUCHINFRA,EQ,20,RUCHI INFRASTRUCTURE LTD,INE413B01023,9.96
13821,RUCHIRA,EQ,20,RUCHIRA PAPERS LIMITED,INE803H01014,140.9
25724,RUPA,EQ,20,RUPA & COMPANY LTD,INE895B01021,213.99
24595,RUSHIL,EQ,20,RUSHIL DECOR LIMITED,INE573K01025,29.99
13035,SAFARI,EQ,20,SAFARI IND (INDIA) LTD,INE429E01023,2341.0
14068,SAGCEM,EQ,20,SAGAR CEMENTS LIMITED,INE229C01021,239.85
14900,SAHYADRI,EQ,20,SAHYADRI INDUSTRIES LTD,INE280H01015,293.8
27839,SAILIFE,EQ,20,SAI LIFE SCIENCES LIMITED,INE570L01029,748.0
9539,SAKAR,EQ,20,SAKAR HEALTHCARE LIMITED,INE732S01012,329.9
2969,SAKHTISUG,EQ,20,SAKTHI SUGARS LTD,INE623A01011,27.5
11794,SAKSOFT,EQ,20,SAKSOFT LIMITED,INE667G01023,203.52
21362,SALASAR,EQ,20,SALASAR TECHNO ENGG. LTD.,INE170V01027,9.59
17351,SALONA,EQ,20,SALONA COTSPIN LTD.,INE498E01010,258.65
